sleep_hours,stress_level,screen_time,productivity_score,caffeine_intake,iso_anomaly,lof_anomaly,svm_anomaly,anomaly_votes,final_anomaly,anomaly_type
4.8,2.0,3.5,10.0,2.0,0,0,0,0,0,Normal
4.8,10.0,2.9,80.0,5.0,0,0,0,0,0,Normal
9.0,10.0,3.0,30.0,5.0,1,0,0,1,0,Normal
7.1,5.0,7.7,100.0,6.0,0,0,0,0,0,Normal
7.8,6.0,1.9,30.0,6.0,0,0,0,0,0,Normal
8.2,4.0,6.4,30.0,0.0,0,0,0,0,0,Normal
7.2,8.0,9.2,70.0,6.0,0,0,0,0,0,Normal
4.1,10.0,5.8,30.0,6.0,0,0,0,0,0,Normal
5.5,7.0,4.7,70.0,2.0,0,0,0,0,0,Normal
5.2,4.0,3.1,60.0,5.0,0,0,0,0,0,Normal
5.5,1.0,1.8,100.0,5.0,1,0,1,2,1,Behavioral Anomaly
5.9,4.0,11.3,30.0,6.0,0,0,0,0,0,Normal
8.4,1.0,4.9,40.0,2.0,0,0,0,0,0,Normal
8.9,3.0,5.9,30.0,2.0,0,0,0,0,0,Normal
4.7,2.0,2.0,80.0,2.0,0,0,0,0,0,Normal
4.0,10.0,7.3,90.0,0.0,1,1,1,3,1,Health-Risk
7.8,7.0,4.3,100.0,2.0,0,0,0,0,0,Normal
7.1,5.0,2.5,40.0,2.0,0,0,0,0,0,Normal
6.2,4.0,9.5,40.0,1.0,0,0,0,0,0,Normal
6.9,10.0,9.8,20.0,0.0,0,0,0,0,0,Normal
6.3,1.0,3.4,100.0,5.0,0,0,0,0,0,Normal
7.8,8.0,10.8,40.0,3.0,0,0,0,0,0,Normal
7.3,8.0,3.0,60.0,5.0,0,0,0,0,0,Normal
5.1,1.0,6.6,40.0,6.0,0,0,0,0,0,Normal
8.5,10.0,3.3,90.0,2.0,0,0,0,0,0,Normal
7.5,2.0,7.3,90.0,5.0,0,0,0,0,0,Normal
5.1,6.0,6.6,40.0,0.0,0,0,0,0,0,Normal
5.9,6.0,6.9,70.0,2.0,0,0,0,0,0,Normal
5.6,5.0,9.2,50.0,1.0,0,0,0,0,0,Normal
7.7,2.0,2.9,30.0,4.0,0,0,0,0,0,Normal
4.9,5.0,11.2,40.0,5.0,0,0,0,0,0,Normal
6.5,2.0,7.7,40.0,2.0,0,0,0,0,0,Normal
5.4,6.0,7.2,40.0,0.0,0,0,0,0,0,Normal
5.2,5.0,5.9,50.0,4.0,0,0,0,0,0,Normal
5.6,10.0,6.9,40.0,3.0,0,0,0,0,0,Normal
4.2,3.0,5.6,10.0,0.0,0,0,0,0,0,Normal
8.5,5.0,5.7,10.0,3.0,0,0,0,0,0,Normal
6.8,6.0,11.9,100.0,1.0,0,0,0,0,0,Normal
8.7,10.0,1.4,50.0,1.0,0,1,0,1,0,Normal
4.8,1.0,3.7,20.0,1.0,0,0,0,0,0,Normal
5.3,3.0,11.3,10.0,4.0,0,0,0,0,0,Normal
6.5,3.0,10.7,70.0,0.0,0,0,0,0,0,Normal
4.1,9.0,3.7,80.0,4.0,0,1,0,1,0,Normal
6.3,8.0,10.8,20.0,3.0,0,0,0,0,0,Normal
4.2,1.0,2.6,60.0,5.0,0,0,0,0,0,Normal
7.9,4.0,4.5,50.0,4.0,0,0,0,0,0,Normal
8.6,6.0,3.4,70.0,1.0,0,0,0,0,0,Normal
6.8,9.0,1.0,20.0,2.0,0,0,0,0,0,Normal
7.2,9.0,10.5,70.0,1.0,0,0,0,0,0,Normal
4.9,4.0,1.9,50.0,5.0,0,0,0,0,0,Normal
4.6,5.0,8.8,70.0,0.0,0,0,0,0,0,Normal
7.1,7.0,11.2,70.0,6.0,0,0,0,0,0,Normal
6.5,7.0,2.0,90.0,5.0,0,0,0,0,0,Normal
7.3,10.0,1.6,80.0,1.0,0,0,0,0,0,Normal
8.8,2.0,2.1,60.0,0.0,0,0,0,0,0,Normal
8.9,2.0,10.6,90.0,6.0,1,0,1,2,1,Behavioral Anomaly
4.9,7.0,4.8,50.0,1.0,0,0,0,0,0,Normal
4.4,5.0,8.2,30.0,1.0,0,0,0,0,0,Normal
4.8,7.0,3.8,40.0,4.0,0,0,0,0,0,Normal
8.9,6.0,10.5,30.0,3.0,0,0,0,0,0,Normal
7.7,4.0,3.5,60.0,0.0,0,0,0,0,0,Normal
8.8,6.0,9.7,40.0,2.0,0,0,0,0,0,Normal
4.3,8.0,9.3,70.0,6.0,0,0,0,0,0,Normal
4.9,2.0,5.0,100.0,0.0,0,0,0,0,0,Normal
8.0,8.0,4.1,70.0,4.0,0,0,0,0,0,Normal
4.4,2.0,5.4,20.0,5.0,0,0,0,0,0,Normal
4.1,4.0,3.0,40.0,5.0,0,0,0,0,0,Normal
6.3,5.0,1.1,80.0,2.0,0,0,0,0,0,Normal
5.4,10.0,4.6,30.0,6.0,0,0,0,0,0,Normal
7.2,10.0,3.3,30.0,2.0,0,0,0,0,0,Normal
5.8,3.0,9.4,80.0,6.0,0,0,0,0,0,Normal
8.2,5.0,11.9,10.0,6.0,1,1,1,3,1,Behavioral Anomaly
7.1,1.0,7.6,50.0,1.0,0,0,0,0,0,Normal
6.7,1.0,2.8,60.0,1.0,0,0,0,0,0,Normal
4.7,9.0,9.3,30.0,5.0,0,0,0,0,0,Normal
5.7,10.0,5.6,90.0,4.0,0,1,0,1,0,Normal
8.8,7.0,11.8,30.0,4.0,0,0,0,0,0,Normal
4.3,7.0,4.7,100.0,2.0,0,0,0,0,0,Normal
8.2,10.0,8.5,70.0,4.0,0,0,0,0,0,Normal
6.8,1.0,10.2,100.0,6.0,1,0,1,2,1,Behavioral Anomaly
5.7,3.0,11.8,30.0,3.0,0,0,0,0,0,Normal
4.2,6.0,3.8,30.0,4.0,0,0,0,0,0,Normal
5.4,10.0,11.8,80.0,2.0,0,1,0,1,0,Normal
4.6,6.0,7.3,100.0,3.0,0,0,0,0,0,Normal
7.6,4.0,7.1,100.0,1.0,0,0,0,0,0,Normal
4.5,9.0,11.8,10.0,4.0,0,0,1,1,0,Normal
7.0,5.0,4.4,100.0,6.0,0,0,0,0,0,Normal
5.2,5.0,4.4,100.0,0.0,0,0,0,0,0,Normal
6.6,1.0,4.1,100.0,4.0,0,0,0,0,0,Normal
6.8,6.0,7.0,10.0,2.0,0,0,0,0,0,Normal
6.9,8.0,6.5,80.0,1.0,0,0,0,0,0,Normal
4.7,5.0,6.7,50.0,2.0,0,0,0,0,0,Normal
5.8,4.0,6.0,90.0,5.0,0,0,0,0,0,Normal
8.5,2.0,8.3,20.0,4.0,0,0,0,0,0,Normal
7.9,10.0,10.0,80.0,4.0,0,0,0,0,0,Normal
5.4,7.0,4.9,100.0,1.0,0,0,0,0,0,Normal
8.4,4.0,5.5,50.0,4.0,0,0,0,0,0,Normal
5.9,7.0,11.3,30.0,2.0,0,0,0,0,0,Normal
4.6,7.0,4.3,10.0,5.0,0,0,0,0,0,Normal
5.8,10.0,4.0,70.0,1.0,0,0,0,0,0,Normal
4.3,10.0,9.2,50.0,3.0,0,0,0,0,0,Normal
6.5,3.0,9.9,100.0,5.0,0,0,0,0,0,Normal
5.2,4.0,8.8,10.0,3.0,0,0,0,0,0,Normal
4.1,10.0,4.5,50.0,1.0,0,1,0,1,0,Normal
6.9,7.0,6.6,90.0,2.0,0,0,0,0,0,Normal
8.5,1.0,3.6,70.0,1.0,0,0,0,0,0,Normal
5.8,6.0,5.0,10.0,4.0,0,0,0,0,0,Normal
8.4,4.0,7.8,10.0,5.0,0,0,0,0,0,Normal
6.1,6.0,2.3,60.0,0.0,0,0,0,0,0,Normal
5.1,2.0,8.6,90.0,5.0,0,0,0,0,0,Normal
4.0,9.0,4.9,70.0,4.0,0,1,0,1,0,Normal
8.2,4.0,5.6,10.0,0.0,0,0,0,0,0,Normal
6.0,9.0,10.6,20.0,4.0,0,0,0,0,0,Normal
6.5,7.0,7.0,70.0,2.0,0,0,0,0,0,Normal
8.1,1.0,1.0,80.0,6.0,1,1,1,3,1,Behavioral Anomaly
4.6,7.0,7.3,50.0,1.0,0,0,0,0,0,Normal
5.0,4.0,2.0,70.0,2.0,0,0,0,0,0,Normal
4.8,3.0,6.6,20.0,1.0,0,0,0,0,0,Normal
9.0,9.0,2.9,100.0,5.0,1,0,1,2,1,Behavioral Anomaly
5.1,9.0,6.1,90.0,6.0,0,0,0,0,0,Normal
4.5,5.0,11.1,40.0,5.0,0,0,0,0,0,Normal
8.1,1.0,11.4,60.0,5.0,0,1,0,1,0,Normal
5.3,5.0,5.6,90.0,4.0,0,0,0,0,0,Normal
5.5,8.0,8.0,90.0,3.0,0,0,0,0,0,Normal
7.5,8.0,10.0,30.0,1.0,0,0,0,0,0,Normal
5.3,7.0,6.2,80.0,1.0,0,0,0,0,0,Normal
6.5,4.0,6.0,100.0,0.0,0,0,0,0,0,Normal
6.4,3.0,2.1,10.0,3.0,0,0,0,0,0,Normal
7.6,8.0,6.0,30.0,2.0,0,0,0,0,0,Normal
4.3,6.0,2.1,20.0,0.0,0,0,0,0,0,Normal
5.8,3.0,5.3,80.0,3.0,0,0,0,0,0,Normal
4.6,3.0,8.6,90.0,3.0,0,0,0,0,0,Normal
7.7,3.0,6.3,90.0,0.0,0,0,0,0,0,Normal
8.1,10.0,9.2,30.0,2.0,0,0,0,0,0,Normal
4.3,5.0,11.1,60.0,2.0,0,0,0,0,0,Normal
4.5,8.0,3.6,30.0,3.0,0,0,0,0,0,Normal
7.9,7.0,4.4,50.0,6.0,0,0,0,0,0,Normal
7.8,3.0,7.1,100.0,5.0,0,0,0,0,0,Normal
5.4,3.0,2.3,80.0,2.0,0,0,0,0,0,Normal
5.2,1.0,11.1,40.0,6.0,0,0,0,0,0,Normal
8.9,4.0,4.2,30.0,5.0,0,0,0,0,0,Normal
6.4,5.0,8.0,20.0,5.0,0,0,0,0,0,Normal
7.3,4.0,4.3,100.0,6.0,0,0,0,0,0,Normal
4.3,8.0,9.2,40.0,0.0,0,0,0,0,0,Normal
8.1,8.0,11.6,70.0,3.0,0,0,0,0,0,Normal
5.4,4.0,7.5,100.0,5.0,0,0,0,0,0,Normal
5.5,7.0,7.2,10.0,6.0,0,0,0,0,0,Normal
5.5,5.0,6.2,100.0,1.0,0,0,0,0,0,Normal
4.1,4.0,4.9,80.0,5.0,0,0,0,0,0,Normal
5.7,9.0,9.1,80.0,3.0,0,0,0,0,0,Normal
7.4,4.0,8.1,50.0,3.0,0,0,0,0,0,Normal
4.7,1.0,11.5,70.0,4.0,0,0,0,0,0,Normal
4.3,1.0,3.1,100.0,6.0,1,0,1,2,1,Productivity Paradox
5.4,10.0,10.4,90.0,2.0,0,0,0,0,0,Normal
6.1,5.0,5.9,40.0,1.0,0,0,0,0,0,Normal
9.0,5.0,10.9,40.0,0.0,0,0,0,0,0,Normal
4.6,4.0,6.2,20.0,3.0,0,0,0,0,0,Normal
4.3,1.0,9.1,90.0,1.0,0,0,0,0,0,Normal
7.4,6.0,2.0,40.0,1.0,0,0,0,0,0,Normal
4.6,1.0,1.8,50.0,5.0,0,0,0,0,0,Normal
6.6,5.0,6.2,40.0,5.0,0,0,0,0,0,Normal
7.6,4.0,8.6,20.0,5.0,0,0,0,0,0,Normal
6.9,1.0,4.2,90.0,2.0,0,0,0,0,0,Normal
4.8,7.0,7.8,70.0,3.0,0,0,0,0,0,Normal
6.0,5.0,9.0,60.0,2.0,0,0,0,0,0,Normal
6.4,9.0,6.1,100.0,5.0,0,0,0,0,0,Normal
4.4,7.0,3.3,30.0,1.0,0,0,0,0,0,Normal
4.5,6.0,3.4,30.0,0.0,0,0,0,0,0,Normal
4.6,7.0,1.3,70.0,4.0,0,0,0,0,0,Normal
8.4,5.0,2.4,70.0,0.0,0,0,0,0,0,Normal
4.3,7.0,11.7,40.0,6.0,0,0,0,0,0,Normal
7.0,5.0,7.3,50.0,0.0,0,0,0,0,0,Normal
4.4,7.0,5.9,20.0,3.0,0,0,0,0,0,Normal
5.5,4.0,2.5,80.0,3.0,0,0,0,0,0,Normal
8.8,8.0,7.7,30.0,0.0,0,0,0,0,0,Normal
5.9,10.0,8.4,20.0,4.0,0,0,0,0,0,Normal
8.9,7.0,8.2,90.0,4.0,0,0,0,0,0,Normal
5.2,4.0,3.8,100.0,2.0,0,0,0,0,0,Normal
5.9,6.0,11.5,10.0,5.0,0,0,0,0,0,Normal
6.1,9.0,10.1,100.0,3.0,0,0,0,0,0,Normal
5.1,4.0,8.2,80.0,4.0,0,0,0,0,0,Normal
8.0,7.0,5.6,30.0,3.0,0,0,0,0,0,Normal
8.1,10.0,3.6,50.0,0.0,0,0,0,0,0,Normal
7.8,8.0,9.7,70.0,4.0,0,0,0,0,0,Normal
4.7,4.0,11.6,10.0,0.0,1,1,1,3,1,Behavioral Anomaly
7.8,10.0,3.4,10.0,0.0,0,0,1,1,0,Normal
8.8,6.0,3.9,30.0,6.0,0,0,0,0,0,Normal
7.6,1.0,2.9,90.0,2.0,0,0,0,0,0,Normal
4.2,8.0,5.9,40.0,3.0,0,0,0,0,0,Normal
5.3,2.0,11.3,40.0,3.0,0,0,0,0,0,Normal
8.0,1.0,6.0,60.0,6.0,0,0,0,0,0,Normal
6.7,10.0,2.3,90.0,4.0,0,0,0,0,0,Normal
6.8,8.0,11.9,20.0,3.0,0,0,0,0,0,Normal
7.9,6.0,4.4,30.0,1.0,0,0,0,0,0,Normal
4.5,9.0,8.2,40.0,4.0,0,0,0,0,0,Normal
8.5,9.0,7.1,40.0,3.0,0,0,0,0,0,Normal
6.3,6.0,5.7,20.0,1.0,0,0,0,0,0,Normal
8.1,8.0,8.9,30.0,0.0,0,0,0,0,0,Normal
8.7,10.0,4.0,40.0,4.0,0,0,0,0,0,Normal
8.9,6.0,3.4,30.0,1.0,0,0,0,0,0,Normal
8.7,7.0,5.2,90.0,5.0,0,0,0,0,0,Normal
8.1,3.0,4.2,30.0,4.0,0,0,0,0,0,Normal
8.8,1.0,8.5,30.0,2.0,0,1,0,1,0,Normal
5.8,2.0,8.8,50.0,3.0,0,0,0,0,0,Normal
6.4,6.0,9.0,70.0,3.0,0,0,0,0,0,Normal
5.3,2.0,9.5,10.0,2.0,0,0,0,0,0,Normal
7.6,3.0,6.3,10.0,5.0,0,0,0,0,0,Normal
7.8,6.0,2.8,40.0,5.0,0,0,0,0,0,Normal
4.6,1.0,6.3,40.0,0.0,0,0,0,0,0,Normal
6.2,6.0,1.5,60.0,5.0,0,0,0,0,0,Normal
8.2,3.0,4.5,10.0,3.0,0,0,0,0,0,Normal
7.0,10.0,6.7,40.0,2.0,0,0,0,0,0,Normal
6.4,5.0,11.6,20.0,4.0,0,0,0,0,0,Normal
6.1,6.0,10.7,100.0,3.0,0,0,0,0,0,Normal
7.3,9.0,3.4,40.0,3.0,0,0,0,0,0,Normal
6.5,3.0,11.5,60.0,6.0,0,0,0,0,0,Normal
8.5,3.0,4.2,50.0,2.0,0,0,0,0,0,Normal
6.9,7.0,2.4,50.0,5.0,0,0,0,0,0,Normal
5.2,5.0,8.8,90.0,0.0,0,0,0,0,0,Normal
6.8,8.0,4.7,50.0,3.0,0,0,0,0,0,Normal
5.6,1.0,6.3,90.0,2.0,0,0,0,0,0,Normal
5.9,2.0,3.3,70.0,5.0,0,0,0,0,0,Normal
8.2,1.0,1.9,50.0,0.0,0,0,0,0,0,Normal
7.2,6.0,7.1,40.0,5.0,0,0,0,0,0,Normal
5.2,1.0,3.3,60.0,6.0,0,0,0,0,0,Normal
4.6,2.0,4.0,20.0,4.0,0,0,0,0,0,Normal
4.9,7.0,9.7,40.0,5.0,0,0,0,0,0,Normal
6.6,10.0,9.5,60.0,2.0,0,0,0,0,0,Normal
5.8,6.0,1.6,70.0,4.0,0,0,0,0,0,Normal
8.9,2.0,7.8,60.0,3.0,0,0,0,0,0,Normal
6.3,8.0,6.3,40.0,6.0,0,0,0,0,0,Normal
5.7,10.0,8.5,80.0,1.0,0,0,0,0,0,Normal
5.9,2.0,10.1,30.0,6.0,0,0,0,0,0,Normal
4.9,9.0,2.7,20.0,5.0,0,0,0,0,0,Normal
7.6,5.0,1.7,20.0,5.0,0,0,0,0,0,Normal
4.4,4.0,11.4,70.0,2.0,0,0,0,0,0,Normal
8.4,9.0,11.2,40.0,1.0,0,0,0,0,0,Normal
8.3,3.0,7.2,40.0,0.0,0,0,0,0,0,Normal
8.5,10.0,6.2,20.0,3.0,0,0,0,0,0,Normal
4.3,3.0,2.5,30.0,1.0,0,0,0,0,0,Normal
8.8,5.0,11.2,100.0,2.0,1,1,0,2,1,Behavioral Anomaly
8.2,9.0,1.0,30.0,2.0,0,0,0,0,0,Normal
7.4,8.0,1.9,40.0,5.0,0,0,0,0,0,Normal
8.0,9.0,3.7,80.0,3.0,0,0,0,0,0,Normal
6.0,5.0,11.2,90.0,3.0,0,0,0,0,0,Normal
8.2,4.0,8.4,80.0,4.0,0,0,0,0,0,Normal
4.8,10.0,6.8,10.0,6.0,1,0,1,2,1,Health-Risk
5.2,7.0,8.1,70.0,5.0,0,0,0,0,0,Normal
5.4,5.0,1.3,10.0,4.0,0,0,0,0,0,Normal
5.9,1.0,8.2,100.0,3.0,0,0,0,0,0,Normal
7.0,7.0,6.1,90.0,1.0,0,0,0,0,0,Normal
4.3,10.0,9.9,70.0,2.0,0,0,0,0,0,Normal
4.5,7.0,6.4,50.0,3.0,0,0,0,0,0,Normal
8.9,2.0,1.3,70.0,2.0,0,0,0,0,0,Normal
8.8,3.0,8.0,60.0,1.0,0,0,0,0,0,Normal
4.3,2.0,1.1,30.0,4.0,0,0,0,0,0,Normal
5.0,5.0,3.7,90.0,3.0,0,0,0,0,0,Normal
4.0,8.0,11.2,30.0,2.0,0,0,0,0,0,Normal
5.2,8.0,8.5,90.0,2.0,0,0,0,0,0,Normal
7.7,5.0,7.8,10.0,3.0,0,0,0,0,0,Normal
4.4,10.0,2.4,10.0,4.0,1,0,1,2,1,Health-Risk
6.2,3.0,10.6,40.0,3.0,0,0,0,0,0,Normal
8.7,6.0,2.4,20.0,2.0,0,0,0,0,0,Normal
8.5,4.0,1.1,50.0,1.0,0,0,0,0,0,Normal
6.8,2.0,2.3,90.0,1.0,0,0,0,0,0,Normal
7.7,6.0,2.6,30.0,0.0,0,0,0,0,0,Normal
7.0,1.0,6.1,100.0,4.0,0,0,0,0,0,Normal
6.2,1.0,8.1,40.0,4.0,0,0,0,0,0,Normal
7.9,2.0,9.8,100.0,2.0,0,0,0,0,0,Normal
6.2,6.0,1.9,80.0,5.0,0,0,0,0,0,Normal
8.4,5.0,12.0,40.0,0.0,0,0,0,0,0,Normal
6.1,8.0,1.3,50.0,3.0,0,0,0,0,0,Normal
4.7,3.0,8.9,50.0,4.0,0,0,0,0,0,Normal
5.1,9.0,7.3,70.0,1.0,0,0,0,0,0,Normal
5.2,1.0,4.4,90.0,4.0,0,0,0,0,0,Normal
4.7,4.0,1.2,10.0,6.0,1,0,1,2,1,Behavioral Anomaly
5.4,4.0,6.0,20.0,4.0,0,0,0,0,0,Normal
6.8,9.0,3.2,40.0,3.0,0,0,0,0,0,Normal
8.2,9.0,8.9,30.0,5.0,0,0,0,0,0,Normal
5.0,6.0,6.0,80.0,4.0,0,0,0,0,0,Normal
6.5,3.0,2.7,100.0,5.0,0,0,0,0,0,Normal
7.3,3.0,9.0,100.0,6.0,0,0,0,0,0,Normal
8.2,1.0,6.3,70.0,1.0,0,0,0,0,0,Normal
8.4,7.0,8.4,20.0,2.0,0,0,0,0,0,Normal
8.6,3.0,5.1,40.0,1.0,0,0,0,0,0,Normal
8.6,3.0,7.7,70.0,3.0,0,0,0,0,0,Normal
7.6,6.0,5.6,20.0,3.0,0,0,0,0,0,Normal
4.4,7.0,11.8,80.0,6.0,0,1,0,1,0,Normal
8.7,8.0,9.4,30.0,5.0,0,0,0,0,0,Normal
4.7,5.0,4.8,70.0,1.0,0,0,0,0,0,Normal
5.9,8.0,8.4,50.0,0.0,0,0,0,0,0,Normal
5.6,3.0,1.4,20.0,1.0,0,0,0,0,0,Normal
6.2,10.0,8.1,40.0,0.0,0,0,0,0,0,Normal
7.2,8.0,6.9,70.0,1.0,0,0,0,0,0,Normal
4.8,7.0,3.8,40.0,3.0,0,0,0,0,0,Normal
5.0,2.0,2.4,90.0,4.0,0,0,0,0,0,Normal
5.7,10.0,8.9,50.0,1.0,0,0,0,0,0,Normal
4.7,6.0,11.3,90.0,4.0,0,0,0,0,0,Normal
4.1,4.0,6.7,80.0,1.0,0,0,0,0,0,Normal
7.8,8.0,5.9,10.0,4.0,0,0,0,0,0,Normal
5.3,3.0,1.1,50.0,5.0,0,0,0,0,0,Normal
7.0,10.0,2.3,20.0,0.0,0,0,0,0,0,Normal
7.6,9.0,6.8,40.0,0.0,0,0,0,0,0,Normal
7.7,5.0,8.4,100.0,5.0,0,0,0,0,0,Normal
6.0,8.0,4.0,20.0,2.0,0,0,0,0,0,Normal
8.4,3.0,6.3,50.0,5.0,0,0,0,0,0,Normal
7.0,1.0,11.8,50.0,5.0,0,0,0,0,0,Normal
5.1,2.0,4.4,80.0,3.0,0,0,0,0,0,Normal
4.1,2.0,7.9,100.0,1.0,1,0,0,1,0,Normal
8.9,10.0,6.8,60.0,3.0,0,0,0,0,0,Normal
4.4,5.0,9.9,10.0,3.0,0,0,0,0,0,Normal
7.4,10.0,4.0,40.0,6.0,0,1,0,1,0,Normal
6.0,1.0,3.1,40.0,0.0,0,0,0,0,0,Normal
4.8,1.0,5.8,60.0,1.0,0,0,0,0,0,Normal
8.5,9.0,2.1,70.0,5.0,0,0,0,0,0,Normal
6.9,7.0,1.3,50.0,6.0,0,0,0,0,0,Normal
6.2,10.0,7.0,40.0,6.0,0,0,0,0,0,Normal
7.9,8.0,1.8,50.0,2.0,0,0,0,0,0,Normal
5.1,7.0,6.4,50.0,1.0,0,0,0,0,0,Normal
7.8,6.0,3.6,50.0,4.0,0,0,0,0,0,Normal
6.6,6.0,8.9,20.0,5.0,0,0,0,0,0,Normal
7.0,7.0,7.5,50.0,3.0,0,0,0,0,0,Normal
5.5,1.0,2.2,40.0,0.0,0,0,0,0,0,Normal
8.1,5.0,11.7,30.0,6.0,0,0,0,0,0,Normal
5.5,2.0,10.2,50.0,5.0,0,0,0,0,0,Normal
5.5,1.0,6.7,100.0,1.0,0,0,0,0,0,Normal
5.4,8.0,8.1,50.0,0.0,0,0,0,0,0,Normal
4.8,4.0,3.8,30.0,3.0,0,0,0,0,0,Normal
6.0,4.0,6.3,50.0,6.0,0,0,0,0,0,Normal
5.4,7.0,7.7,40.0,3.0,0,0,0,0,0,Normal
6.0,7.0,6.7,20.0,4.0,0,0,0,0,0,Normal
6.7,3.0,5.1,30.0,2.0,0,0,0,0,0,Normal
7.4,1.0,1.8,100.0,0.0,1,1,1,3,1,Behavioral Anomaly
6.5,4.0,9.7,90.0,3.0,0,0,0,0,0,Normal
4.5,9.0,10.4,80.0,3.0,0,0,0,0,0,Normal
8.8,2.0,7.1,20.0,0.0,0,0,0,0,0,Normal
8.9,7.0,3.7,80.0,5.0,0,0,0,0,0,Normal
7.0,5.0,6.4,90.0,3.0,0,0,0,0,0,Normal
6.9,4.0,4.6,70.0,0.0,0,0,0,0,0,Normal
8.2,3.0,1.4,60.0,3.0,0,0,0,0,0,Normal
6.3,8.0,8.0,60.0,2.0,0,0,0,0,0,Normal
8.6,7.0,10.5,10.0,2.0,0,0,0,0,0,Normal
6.9,8.0,2.4,100.0,0.0,0,0,0,0,0,Normal
7.5,2.0,3.0,10.0,5.0,0,0,0,0,0,Normal
7.5,6.0,3.7,100.0,4.0,0,0,0,0,0,Normal
7.5,5.0,4.5,50.0,2.0,0,0,0,0,0,Normal
8.6,4.0,1.7,100.0,1.0,0,0,0,0,0,Normal
4.7,10.0,3.0,50.0,5.0,0,0,0,0,0,Normal
6.5,2.0,1.2,30.0,4.0,0,0,0,0,0,Normal
4.7,8.0,7.5,20.0,6.0,0,0,0,0,0,Normal
7.2,1.0,7.0,10.0,1.0,0,0,0,0,0,Normal
5.4,7.0,4.8,20.0,1.0,0,0,0,0,0,Normal
4.1,3.0,8.5,10.0,4.0,0,0,0,0,0,Normal
6.2,9.0,1.6,90.0,0.0,0,0,0,0,0,Normal
9.0,1.0,4.4,100.0,6.0,1,1,1,3,1,Behavioral Anomaly
5.0,4.0,2.5,90.0,3.0,0,0,0,0,0,Normal
6.1,3.0,9.3,70.0,0.0,0,0,0,0,0,Normal
8.3,7.0,4.9,30.0,6.0,0,0,0,0,0,Normal
6.6,9.0,10.0,90.0,0.0,0,0,0,0,0,Normal
6.0,10.0,8.3,40.0,3.0,0,0,0,0,0,Normal
7.7,9.0,5.3,40.0,3.0,0,0,0,0,0,Normal
7.0,6.0,4.9,80.0,0.0,0,0,0,0,0,Normal
4.7,3.0,3.2,40.0,1.0,0,0,0,0,0,Normal
5.5,5.0,3.0,100.0,2.0,0,0,0,0,0,Normal
6.5,3.0,1.7,60.0,5.0,0,0,0,0,0,Normal
6.5,6.0,4.6,30.0,2.0,0,0,0,0,0,Normal
7.2,5.0,11.5,60.0,6.0,0,0,0,0,0,Normal
6.5,9.0,4.1,60.0,6.0,0,0,0,0,0,Normal
8.7,1.0,10.0,40.0,5.0,0,0,0,0,0,Normal
4.3,3.0,4.8,40.0,3.0,0,0,0,0,0,Normal
8.6,1.0,1.9,60.0,1.0,0,0,0,0,0,Normal
8.5,9.0,3.1,80.0,4.0,0,0,0,0,0,Normal
7.8,6.0,10.7,80.0,2.0,0,0,0,0,0,Normal
5.7,9.0,5.8,60.0,3.0,0,0,0,0,0,Normal
8.9,4.0,4.0,80.0,3.0,0,0,0,0,0,Normal
8.8,3.0,5.2,60.0,2.0,0,0,0,0,0,Normal
4.5,8.0,7.8,40.0,4.0,0,0,0,0,0,Normal
6.2,10.0,9.2,50.0,2.0,0,0,0,0,0,Normal
4.9,2.0,9.2,90.0,3.0,0,0,0,0,0,Normal
4.3,10.0,6.5,70.0,4.0,0,0,0,0,0,Normal
5.8,8.0,9.0,80.0,3.0,0,0,0,0,0,Normal
5.8,9.0,5.8,20.0,0.0,0,0,0,0,0,Normal
8.4,3.0,8.5,30.0,3.0,0,0,0,0,0,Normal
8.4,7.0,7.4,90.0,1.0,0,0,0,0,0,Normal
7.1,6.0,7.1,100.0,2.0,0,0,0,0,0,Normal
5.5,7.0,8.2,70.0,5.0,0,0,0,0,0,Normal
4.6,2.0,5.8,70.0,3.0,0,0,0,0,0,Normal
7.6,4.0,8.7,60.0,4.0,0,0,0,0,0,Normal
8.1,1.0,9.7,60.0,3.0,0,0,0,0,0,Normal
8.7,5.0,8.2,90.0,5.0,0,0,0,0,0,Normal
7.1,6.0,10.0,10.0,1.0,0,0,0,0,0,Normal
5.5,5.0,10.8,40.0,4.0,0,0,0,0,0,Normal
4.1,6.0,1.7,90.0,4.0,0,0,0,0,0,Normal
4.4,10.0,5.4,60.0,0.0,0,0,0,0,0,Normal
5.9,1.0,3.8,80.0,2.0,0,0,0,0,0,Normal
5.0,5.0,3.8,30.0,0.0,0,0,0,0,0,Normal
4.2,8.0,6.5,20.0,2.0,0,0,0,0,0,Normal
6.4,7.0,2.5,10.0,4.0,0,0,0,0,0,Normal
9.0,7.0,3.0,30.0,2.0,0,1,0,1,0,Normal
8.4,1.0,11.4,90.0,1.0,0,0,1,1,0,Normal
7.9,10.0,1.3,90.0,2.0,0,0,0,0,0,Normal
6.2,6.0,5.8,60.0,0.0,0,0,0,0,0,Normal
7.1,6.0,4.2,100.0,4.0,0,0,0,0,0,Normal
6.8,4.0,8.1,50.0,3.0,0,0,0,0,0,Normal
4.2,1.0,7.9,80.0,6.0,1,0,0,1,0,Normal
5.8,6.0,8.0,50.0,0.0,0,0,0,0,0,Normal
